basin,y1,y2,ychange,lsr,dist_cent,jaccard,sorensen,uniq_y1,uniq_y2
Terrebonne,1987,1995,8,-0.05841127487505997,0.4253713244596183,0.6089724318565081,0.7569706227394425,0.26450390421419206,0.22026313776485879
Terrebonne,1987,1996,9,-0.01240968141410202,0.3102067883125759,0.700182077001831,0.823655403116071,0.18142366745262745,0.17120210395587526
Terrebonne,1987,1997,10,0.20335832380171454,0.3771233324608188,0.6006078654470589,0.7504747145289151,0.1649049388506078,0.3185742868652538
Terrebonne,1987,1998,11,-0.1780209378666917,0.3485720381364265,0.6826698068679897,0.8114126777358253,0.25474792409302704,0.10953530476765239
Terrebonne,1987,1999,12,-0.08883486028839267,0.2586168750695199,0.6907121369359001,0.8170665151640619,0.21766017484911337,0.14498067975711698
Terrebonne,1987,2000,13,-0.14181906078625,0.6681949196630316,0.5822932291272547,0.736011781392037,0.31264659876385753,0.20791585249241265
Terrebonne,1987,2001,14,-0.22930321538522802,0.05912581176791335,0.674226910265935,0.8054187949455912,0.2771014290105548,0.09079359317573386
Terrebonne,1987,2002,15,-0.34037664177139915,0.2019044417389277,0.6336472987294971,0.7757455348192852,0.33615487003690153,0.06698103640604401
Terrebonne,1987,2003,16,-0.14037614043604424,0.0885457369405741,0.6881468041005275,0.8152689119560115,0.23811844440659014,0.12329790767186975
Terrebonne,1987,2004,17,-0.3218620783172564,0.1350227248309719,0.6367544436444101,0.7780696073463627,0.32899349079916734,0.07421602787456454
Terrebonne,1987,2005,18,-0.0524369489450938,0.09951156846481367,0.7207110216447946,0.8376897835592183,0.183707264087314,0.13976123488708078
Terrebonne,1987,2006,19,-0.25003711132446266,0.5102822498337062,0.6056273561874591,0.7543809637443064,0.32906417695968165,0.13846937830075048
Terrebonne,1987,2007,20,-0.12211463069409517,0.23544661417502585,0.7045569844086097,0.8266746032583397,0.22083979712916157,0.11963965432903967
Terrebonne,1987,2008,21,-0.17668211678568077,0.12466108943514548,0.7077387036428906,0.8288606472795472,0.23825794209706458,0.09104998062766372
Terrebonne,1987,2009,22,-0.43052009185706575,0.2995268840069558,0.5939879629739014,0.7452853807825485,0.38507589179326396,0.05421151925424483
Terrebonne,1987,2010,23,-0.47445229953360507,0.40412518369586214,0.5698378609567533,0.7259830777803511,0.41114577622341564,0.05363251579984929
Terrebonne,1987,2011,24,-0.06411950268706602,0.15397447405872033,0.6829964459043123,0.8116433609428364,0.213561041833743,0.161483205586099
Terrebonne,1987,2012,25,-0.6974084577002942,0.5844487905189367,0.4369094002011127,0.6081237970048243,0.544553619887921,0.08521739130434779
Terrebonne,1987,2013,26,-0.6166738767358848,0.2876728372328387,0.5067394774212933,0.6726305177701347,0.48216305780929103,0.04057486631016038
Terrebonne,1987,2014,27,-0.27141240016571977,0.364108005494282,0.6503112807484535,0.7881074174728087,0.305558338100868,0.0890203502129674
Terrebonne,1987,2015,28,-0.39359971720954573,0.28265636255087206,0.5893579949450731,0.7416302643199537,0.3790240643266115,0.07952296914273496
Terrebonne,1987,2016,29,0.30183316194965,0.3180408761332997,0.5544325863135238,0.7133568752935248,0.1609726180598145,0.37957161661945976
Terrebonne,1987,2017,30,-0.5239058636861824,0.29994410542029754,0.5247095507868496,0.6882747609419319,0.4520634438965158,0.07474870545233007
Terrebonne,1987,2018,31,-0.14581414607931031,0.16586675718386168,0.7083881286019023,0.8293058430248255,0.2269549598235701,0.10560146923783287
Terrebonne,1987,2019,32,-0.6417613938331117,0.8144099348434982,0.45919154752424157,0.6293780255283626,0.5196698712183365,0.0874571624400275
Terrebonne,1988,1989,1,-0.38837096068510396,0.13198900368755498,0.5602098280133228,0.7181211372404444,0.39743865561935626,0.1114770855812369
Terrebonne,1988,1990,2,0.08218013100742691,0.13365267869552208,0.6555894018153235,0.7919710057294178,0.17411230070091654,0.23926986503161912
Terrebonne,1988,1991,3,0.3033274703401357,0.4734616963864583,0.5727920091145681,0.7283760418353495,0.14257105445582682,0.3669111074030995
Terrebonne,1988,1992,4,0.03171625994647849,0.36010805796641526,0.5714238107097359,0.7272688714722371,0.2610131614563952,0.28408327736736066
Terrebonne,1988,1993,5,-0.08397262175946224,0.41677884858896225,0.6129329705008771,0.7600228672993622,0.27058461064468914,0.20668846671965177
Terrebonne,1988,1994,6,0.18747281298967444,0.6679692977831165,0.5074453321130405,0.6732520527318043,0.25733651698374793,0.3842936085817733
Terrebonne,1988,1995,7,0.16210789503995685,0.6385390594127267,0.5320544864685008,0.6945633998891592,0.24431949472386968,0.3574074971296223
Terrebonne,1988,1996,8,0.20810948850091468,0.5105114024408115,0.55963547697232785,0.7176490727932541,0.19933759531695294,0.34976755775862245
Terrebonne,1988,1997,9,0.4238774937167311,0.5327636813632995,0.5036562742266029,0.6699087854844428,0.15327736270507583,0.4458165980108864
Terrebonne,1988,1998,10,0.042498232048324994,0.1781216158651069,0.5559776206738446,0.7146344693994613,0.2698528845413232,0.30023272896315684
Terrebonne,1988,1999,11,0.131684309626624,0.5310790470294579,0.592254524498486,0.7439194116091823,0.2037279519371486,0.3019738356853992
Terrebonne,1988,2000,12,0.07870010912876672,0.7978122845612428,0.5462827875636935,0.7065755267500725,0.2644973321155346,0.32016232379325077
Terrebonne,1988,2001,13,-0.00878404547021142,0.3571245861559684,0.6074942723863243,0.7558276042682248,0.24747747053839636,0.24083816111471598
Terrebonne,1988,2002,14,-0.11985747185638246,0.24206732380606785,0.606262583475536,0.7548735676376659,0.2877591034352725,0.19706508053662136
Terrebonne,1988,2003,15,0.08014302947897238,0.35436429680704673,0.6107416636267499,0.7583359609033796,0.21002549660745126,0.2708659178160102
